date,strain,mRNA1,mRNA2,embryoID,channel,xpoint,timepoints,intensity,unique_id,aligned_row
250806,N2,imb2,set3,02,ch2,59,6.2164,10686.4736,250806_N2_imb2_set3_02_ch2,-1
250806,N2,imb2,set3,02,ch2,60,6.3236,10733.4229,250806_N2_imb2_set3_02_ch2,0
250806,N2,imb2,set3,02,ch2,61,6.4308,10786.1611,250806_N2_imb2_set3_02_ch2,1
250806,N2,imb2,set3,02,ch2,62,6.538,10805.2471,250806_N2_imb2_set3_02_ch2,2
250806,N2,imb2,set3,02,ch2,63,6.6452,10827.2646,250806_N2_imb2_set3_02_ch2,3
250806,N2,imb2,set3,02,ch2,64,6.7523,10877.6357,250806_N2_imb2_set3_02_ch2,4
250806,N2,imb2,set3,02,ch2,65,6.8595,10925.5713,250806_N2_imb2_set3_02_ch2,5
250806,N2,imb2,set3,02,ch2,66,6.9667,10967.1162,250806_N2_imb2_set3_02_ch2,6
250806,N2,imb2,set3,02,ch2,67,7.0739,10950.9053,250806_N2_imb2_set3_02_ch2,7
250806,N2,imb2,set3,02,ch2,68,7.1811,10940.9258,250806_N2_imb2_set3_02_ch2,8
250806,N2,imb2,set3,02,ch2,69,7.2882,10908.8457,250806_N2_imb2_set3_02_ch2,9
250806,N2,imb2,set3,02,ch2,70,7.3954,10896.0107,250806_N2_imb2_set3_02_ch2,10
250806,N2,imb2,set3,02,ch2,71,7.5026,10902.0771,250806_N2_imb2_set3_02_ch2,11
250806,N2,imb2,set3,02,ch2,72,7.6098,10940.7959,250806_N2_imb2_set3_02_ch2,12
250806,N2,imb2,set3,02,ch2,73,7.717,11009.748,250806_N2_imb2_set3_02_ch2,13
250806,N2,imb2,set3,02,ch2,74,7.8241,11126.0859,250806_N2_imb2_set3_02_ch2,14
250806,N2,imb2,set3,02,ch2,75,7.9313,11264.874,250806_N2_imb2_set3_02_ch2,15
250806,N2,imb2,set3,02,ch2,76,8.0385,11414.4854,250806_N2_imb2_set3_02_ch2,16
250806,N2,imb2,set3,02,ch2,77,8.1457,11571.0742,250806_N2_imb2_set3_02_ch2,17
250806,N2,imb2,set3,02,ch2,78,8.2529,11711.5117,250806_N2_imb2_set3_02_ch2,18
250806,N2,imb2,set3,02,ch2,79,8.36,11736.8486,250806_N2_imb2_set3_02_ch2,19
250806,N2,imb2,set3,02,ch2,80,8.4672,11619.8076,250806_N2_imb2_set3_02_ch2,20
250806,N2,imb2,set3,02,ch2,81,8.5744,11588.9854,250806_N2_imb2_set3_02_ch2,21
250806,N2,imb2,set3,02,ch2,82,8.6816,11617.7627,250806_N2_imb2_set3_02_ch2,22
250806,N2,imb2,set3,02,ch2,83,8.7888,11631.3779,250806_N2_imb2_set3_02_ch2,23
250806,N2,imb2,set3,02,ch2,84,8.8959,11743.1338,250806_N2_imb2_set3_02_ch2,24
250806,N2,imb2,set3,02,ch2,85,9.0031,11892.9922,250806_N2_imb2_set3_02_ch2,25
250806,N2,imb2,set3,02,ch2,86,9.1103,12030.2217,250806_N2_imb2_set3_02_ch2,26
250806,N2,imb2,set3,02,ch2,87,9.2175,11907.624,250806_N2_imb2_set3_02_ch2,27
250806,N2,imb2,set3,02,ch2,88,9.3247,11613.6943,250806_N2_imb2_set3_02_ch2,28
250806,N2,imb2,set3,02,ch2,89,9.4318,11367.4932,250806_N2_imb2_set3_02_ch2,29
250806,N2,imb2,set3,02,ch2,90,9.539,11230.6396,250806_N2_imb2_set3_02_ch2,30
250806,N2,imb2,set3,02,ch2,91,9.6462,11175.0742,250806_N2_imb2_set3_02_ch2,31
250806,N2,imb2,set3,02,ch2,92,9.7534,11139.7617,250806_N2_imb2_set3_02_ch2,32
250806,N2,imb2,set3,02,ch2,93,9.8606,11134.2559,250806_N2_imb2_set3_02_ch2,33
250806,N2,imb2,set3,02,ch2,94,9.9677,11139.2832,250806_N2_imb2_set3_02_ch2,34
250806,N2,imb2,set3,02,ch2,95,10.0749,11148.1465,250806_N2_imb2_set3_02_ch2,35
250806,N2,imb2,set3,02,ch2,96,10.1821,11231.7598,250806_N2_imb2_set3_02_ch2,36
250806,N2,imb2,set3,02,ch2,97,10.2893,11350.6465,250806_N2_imb2_set3_02_ch2,37
250806,N2,imb2,set3,02,ch2,98,10.3965,11477.5244,250806_N2_imb2_set3_02_ch2,38
