file	channel	0	0.1072	0.2144	0.3215	0.4287	0.5359	0.6431	0.7503	0.8574	0.9646	1.0718	1.179	1.2862	1.3933	1.5005	1.6077	1.7149	1.8221	1.9292	2.0364	2.1436	2.2508	2.358	2.4651	2.5723	2.6795	2.7867	2.8939	3.001	3.1082	3.2154	3.3226	3.4298	3.5369	3.6441	3.7513	3.8585	3.9657	4.0728	4.18	4.2872	4.3944	4.5016	4.6087	4.7159	4.8231	4.9303	5.0375	5.1446	5.2518	5.359	5.4662	5.5734	5.6805	5.7877	5.8949	6.0021	6.1093	6.2164	6.3236	6.4308	6.538	6.6452	6.7523	6.8595	6.9667	7.0739	7.1811	7.2882	7.3954	7.5026	7.6098	7.717	7.8241	7.9313	8.0385	8.1457	8.2529	8.36	8.4672	8.5744	8.6816	8.7888	8.8959	9.0031	9.1103	9.2175	9.3247	9.4318	9.539	9.6462	9.7534	9.8606	9.9677	10.0749	10.1821	10.2893	10.3965	10.5036	10.6108	10.718	10.8252	10.9324	11.0395	11.1467	11.2539	11.3611	11.4683	11.5754	11.6826	11.7898	11.897	12.0042	12.1113	12.2185	12.3257	12.4329	12.5401	
250806_N2_imb2_set3_01_R3D.dv	ch1	14952.5225	14936.4521	14935.4941	14927.6211	14954.2959	14936.0254	14953.4053	14987.2598	15023.1963	15048.2715	15069.1172	15053.4863	15000.0234	14955.3145	14944.8799	14915.2197	14868.8057	14858.7842	14806.6836	14795.4307	14778.752	14768.2793	14727.3242	14733.7451	14765.5566	14751.7646	14754.2373	14754.4414	14741.4453	14783.0967	14839.4658	14894.4043	14971.6299	15013.3789	15065.0254	15103.2783	15100.5117	15126.8281	15133.752	15179.5684	15233.4258	15255.2949	15275.0693	15264.6162	15239.0693	15250.4482	15252.9619	15289.9326	15304.5693	15309.0205	15311.2637	15272.1982	15300.8174	15392.0234	15419.2061	15494.4824	15607.4355	15778.8643	16050.3154	16296.0986	16483.8867	16511.5137	16425.0801	16290.0488	16180.3535	16079.3623	16003.793	15969.4121	15799.0537	15572.2275	15265.4756	14713.2529	13987.8311	13439.9658	13075.8623	12812.3037	12645.9141	12552.6064	12446.4551	12338.1387	12263.3779	12194.6953	12143.8555	12066.6318	11927.8018	11801.002	11764.9336	11799.501	11841.0176	11827.3096	11751.7734	11743.5449	11707.7393	11662.2549	11596.1631	11486.0098	11245.9893	10978.2764	10777.4082	10654.2744	10557.4229	10502.2773	10444.126	10363.5361	10275.165	10211.7109	10182.124	10166.0371	10197	10216.7578	10142.1016	9970.125	9789.6582	9668.8379	9503.9775	9358.083	9249.1875	9148.6689	
250806_N2_imb2_set3_01_R3D.dv	ch2	11626.7617	11638.8945	11669.4443	11739.4502	11759.2373	11741.6621	11768.9502	11809.0781	11839.6973	11838.7119	11817.8545	11774.583	11748.6777	11741.3105	11737.2832	11724.9834	11680.8496	11660.0127	11647.9023	11630.9717	11589.5996	11568.4473	11535.3506	11485.2256	11465.2178	11430.5166	11398.2158	11338.6582	11302.7852	11275.4658	11269.2949	11226.4521	11185.5273	11143.2891	11109.9883	11077.2715	11032.7188	11021.8525	10994.3135	10988.7451	10974.0166	10977.4824	10986.5869	11030.291	11054.873	11082.0303	11087.1318	11120.7178	11140.5381	11182.624	11241.29	11260.5947	11280.5342	11314.5938	11293.002	11281.8584	11296.9785	11326.8506	11405.3096	11479.5137	11583.2773	11629.3408	11631.4814	11623.1133	11630.1768	11678.4512	11746.6914	11854.8281	11991.0146	12158.5039	12219.7637	12210.042	12048.1963	11777.4014	11606.3301	11551.0742	11530.3672	11477.0176	11395.3984	11219.9512	10945.3262	10689.4219	10526.5576	10393.2871	10291.5674	10236.2285	10247.3506	10246.6738	10222.8838	10156.0869	10020.5547	9828.0488	9702.1709	9750.0498	9835.5898	9908.3027	9954.1396	9891.3916	9672.5352	9505.7139	9400.8213	9334.5361	9296.0332	9253.9736	9219.4531	9074.7939	8880.8418	8732.3613	8680.8828	8728.8613	8885.665	9136.1816	9341.6768	9434.2646	9319.6475	8943.6396	8541.8662	8297.334	
250806_N2_imb2_set3_04_R3D.dv	ch1	8909.791	8897.3574	8900.5215	8880.958	8866.3652	8850.707	8834.4023	8774.0293	8722.5801	8685.1035	8657.332	8584.5293	8557.6104	8538.332	8539.9131	8533.166	8526.6592	8544.4795	8571.4102	8597.3096	8632.1777	8684.8057	8741.2305	8816.3389	8891.4658	8966.4883	9081.7168	9181.5898	9297.292	9428.6758	9524.9092	9622.917	9738.082	9793.377	9814.9912	9862.918	9876.2197	9933.4521	9983.2959	10054.3447	10174.0781	10292.2949	10421.8516	10607.043	10842.9082	11173.4033	11569.7686	11814.5166	11879.3721	11934.0469	12085.8838	12183.667	12243.7373	12316.6465	12414.9521	12517.084	12592.0068	12513.998	12363.1553	12172.0625	12000.4561	11895.8789	11844.8652	11838.6865	11821.6309	11709.0107	11424.918	11140.3623	10811.1934	10475.7021	10249.6943	10109.5771	10078.5879	10086.376	10067.1953	10002.8984	9916.1006	9859.4717	9854.5049	9862.1709	9833.4004	9775.1309	9731.7617	9721.3867	9763.3525	9888.5791	10134.0195	10370.0596	10459.6416	10568.4268	10708.5508	10749.5107	10676.4658	10593.9004	10487.0215	10350.0703	10173.0547	10039.8408	9885.8916	9779.0234	9764.6768	9794.4756	9843.3906	9836.082	9757.0498	9672.6436	9646.7832	9681.8105	9723.3887	9832.5908	9939.7617	9953.957	9894.1201	9801.4961	9673.5645	9535.9746	9499.7148	9544.1611	
250806_N2_imb2_set3_04_R3D.dv	ch2	7522.2749	7525.8965	7514.7402	7468.5752	7433.394	7418.6177	7409.8018	7379.9678	7385.9263	7394.4155	7411.5225	7418.4141	7467.0645	7517.2061	7570.6143	7634.8721	7704.853	7770.5479	7852.6987	7951.0786	8049.8057	8140.042	8163.0142	8217.6104	8239.374	8231.7305	8266.2812	8244.2646	8194.373	8160.5591	8121.1816	8112.1479	8123.2378	8131.1484	8133.0981	8163.9976	8211.6523	8252.6357	8289.4834	8347.876	8410.8311	8466.627	8532.959	8611.25	8687.8438	8734.1426	8786.4219	8809.7695	8852.4443	8902.9756	8986.1279	9091.208	9174.2715	9182.3633	9202.8926	9179.9033	9157.8467	9166.1143	9191.3086	9223.8359	9263.751	9320.8457	9439.5322	9581.5645	9808.8887	9984.5527	9979.9688	9966.7129	9900.9111	9792.3838	9767.126	9711.1143	9650.1865	9645.2832	9675.0918	9717.2246	9887.5049	10078.249	10145.8867	10193.6211	10183.5693	10048.2783	9938.2949	9833.749	9762.2246	9745.9932	9772.9326	9797.8438	9813.5127	9861.9287	9908.7471	9957.3252	10042.5801	10103.333	10185.2217	10251.9297	10292.7275	10358.6396	10469.9062	10642.2578	10802.1523	10764.2051	10546.6924	10279.4141	10027.1807	9817.0703	9717.3525	9662.9004	9629.7607	9651.6494	9664.3545	9689.6689	9697.9688	9676.1309	9657.9941	9634.4414	9655.2656	9712.9795	
250806_N2_imb2_set3_05_R3D.dv	ch1	13303.3486	13239.3867	13058.9277	12891.9648	12861.4404	12963.624	13056.0234	13211.543	13388.2422	13530.3662	13612.5293	13608.6016	13611.1113	13551.0127	13570.8047	13677.5527	13778.958	13959.0273	14119.5908	14273.0137	14402.1572	14522.6943	14733.209	14900.1523	15054.4316	15236.4023	15332.8232	15417.2412	15419.8799	15314.1895	15112.0352	14868.6533	14694.0947	14616.3281	14690.4912	14790.5234	14994.8809	15179.708	15278.1553	15326.3496	15361.7295	15371.9902	15370.0439	15341.0518	15320.4248	15374.7031	15468.8994	15618.9639	15824.3262	16107.4238	16465.418	16844.5117	17138.0215	17254.1133	17184.7871	17145.4668	17084.1348	16916.3965	16690.4258	16428.7129	15878.4189	15335.2129	14881.8848	14454.4473	14088.9795	13688	13301.084	12932.3389	12612.2178	12307.7646	12071.1943	11935.9609	11751.1826	11551.7031	11350.2695	11150.3154	11023.1768	10937.8418	10825.5332	10740.9629	10667.7764	10654.8955	10664.4629	10619.3564	10519.3857	10358.583	10218.0762	10083.0322	9902.2842	9697.2578	9469.1592	9268.6523	9119.5771	9039.0762	8971.4326	8914.8447	8855.9336	8833.4902	8811.7363	8810.0361	8790.8535	8847.0156	8907.0654	8976.7881	8998.0625	8966.7354	8891.2705	8707.2607	8422.3027	8154.1323	7965.9331	7811.5796	7684.5396	7611.5386	7555.1841	7498.2241	7449.9575	7395.4521	
250806_N2_imb2_set3_05_R3D.dv	ch2	11520.9795	11494.417	11469.374	11469.9902	11473.2656	11432.7139	11350.0205	11305.4326	11268.5342	11234.2207	11219.7383	11232.5996	11280.5469	11350.3633	11398.4473	11433.3281	11356.4746	11297.5361	11285.3262	11279.1631	11245.0879	11183.7861	11137.4795	11110.3467	11085.29	11050.7354	11024.9385	11065.6191	11112.6758	11197.9053	11359.5244	11515.2197	11650.2979	11671.2764	11512.6787	11252.6475	11123.667	11065.8135	11033.1084	11032.4102	11086.5928	11123.8096	11189.334	11258.7529	11359.1123	11452.8555	11562.457	11694.3252	11872.4795	12122.3945	12437.4824	12681.6572	12796.3057	12739.8115	12346.1289	11906.7891	11578.5	11346.1689	11177.6865	11075.1338	11009.4941	10981.0918	11024.5498	11112.7734	11255.2168	11271.9434	11144.7969	10983.3701	10749.6787	10430.7744	10219.7676	10072.5947	9951.8066	9871.1455	9797.9697	9710.8311	9661.2871	9617.5039	9617.7793	9613.4893	9611.1641	9641.0781	9622.0947	9584.6533	9553.5459	9450.1816	9329.0693	9222.4863	9116.0859	9036.8154	8947.5098	8864.5947	8805.916	8761.9521	8677.8916	8573.6748	8463.8223	8343.3994	8239.2969	8144.0625	8042.3901	7977.1816	7905.6738	7832.9375	7790.8735	7759.335	7749.4316	7739.6562	7709.3628	7631.2896	7533.4331	7417.2773	7317.4116	7242.8232	7176.4629	7093.7891	7025.0898	6962.6924	
250806_N2_imb2_set3_10_R3D.dv	ch1	9942.2803	9807.5527	9684.5918	9566.207	9434.042	9323.2158	9254.7344	9193.4854	9144.5977	9109.1396	9117.707	9065.0439	9033.8193	9031.1924	9009.1963	9017.5254	9038.4189	9022.5654	9001.1611	8982.6738	8938.2578	8874.2168	8778.1367	8669.9111	8605.4531	8563.3438	8522.9668	8451.6572	8357.2568	8307.7363	8308.252	8318.792	8299.7451	8285.3027	8247.6514	8268.8613	8282.9326	8313.8555	8389.165	8520.2334	8694.71	8866.4189	9096.5967	9360.167	9642.1787	9853.5752	9932.5156	10059.7197	10398.5049	10923.8281	11281.916	11286.3457	11132.2324	11098.4424	11149.623	11025.8145	10917.1367	10938.4385	10985.2324	10705.0693	10164.6475	9690.0068	9383.001	9218.8135	9093.5	8949.3311	8791.1025	8590.7002	8295.5371	8023.0098	7860.9175	7808.9907	7793.2983	7851.2539	7935.8325	7902.8564	7814.9717	7784.48	7749.9175	7692.5054	7635.3184	7563.2139	7558.2305	7561.9219	7502.5986	7378.6641	7188.1777	7034.3252	6942.6548	6877.4204	6775.7725	6635.1958	6525.2261	6472.6895	6407.3843	6378.8013	6421.7705	6530.2383	6625.8975	6740.9731	6866.3193	6932.1777	6854.1665	6698.1284	6638.1929	6634.311	6561.5762	6379.8286	6124.8481	5906.2163	5764.8887	5684.6079	5640.7642	5649.0664	5712.5586	5760.4595	5747.3242	5665.5488	
250806_N2_imb2_set3_10_R3D.dv	ch2	7813.0459	7683.1914	7585.7549	7503.6885	7431.353	7350.9463	7275.7437	7212.4575	7155.6499	7101.3281	7067.1064	7027.9683	6995.4385	6976.813	6980.6328	6986.54	6970.7441	6930.2344	6883.8877	6840.311	6817.9653	6798.9976	6770.0762	6753.4517	6724.5625	6717.8706	6698.6694	6686.4209	6650.3594	6615.729	6582.7949	6554.2114	6536.4556	6514.0352	6496.8252	6481.3491	6476.8335	6467.4688	6463.6533	6456.1626	6468.6909	6475.3257	6491.5054	6517.6079	6536.1885	6530.5713	6540.6997	6560.7261	6592.2407	6606.0991	6639.0996	6668.5952	6695.4038	6719.0952	6726.9019	6724.6074	6700.9932	6705.5557	6740.8257	6765.6372	6768.1797	6772.2437	6750.8711	6721.6914	6697.4756	6676.0459	6642.3818	6631.3315	6634.8096	6646.9019	6660.7832	6686.8306	6676.0146	6654.2046	6628.9155	6611.1343	6580.6465	6544.9292	6525.3643	6470.127	6417.5889	6359.8589	6279.7114	6215.6953	6163.8257	6196.2295	6302.4028	6374.9546	6291.2183	6171.4932	6208.0669	6374.0659	6401.187	6139.7847	5841.5615	5629.0469	5492.1504	5399.7002	5310.1675	5237.7764	5183.1743	5126.4517	5087.1963	5053.4375	5022.7144	4987.2861	4970.8008	4941.4731	4897.979	4814.626	4743.2104	4691.6343	4650.1333	4625.0762	4594.6646	4558.3823	4514.9653	4483.6396	
