file	channel	0	0.1072	0.2144	0.3215	0.4287	0.5359	0.6431	0.7503	0.8574	0.9646	1.0718	1.179	1.2862	1.3933	1.5005	1.6077	1.7149	1.8221	1.9292	2.0364	2.1436	2.2508	2.358	2.4651	2.5723	2.6795	2.7867	2.8939	3.001	3.1082	3.2154	3.3226	3.4298	3.5369	3.6441	3.7513	3.8585	3.9657	4.0728	4.18	4.2872	4.3944	4.5016	4.6087	4.7159	4.8231	4.9303	5.0375	5.1446	5.2518	5.359	5.4662	5.5734	5.6805	5.7877	5.8949	6.0021	6.1093	6.2164	6.3236	6.4308	6.538	6.6452	6.7523	6.8595	6.9667	7.0739	7.1811	7.2882	7.3954	7.5026	7.6098	7.717	7.8241	7.9313	8.0385	8.1457	8.2529	8.36	8.4672	8.5744	8.6816	8.7888	8.8959	9.0031	9.1103	9.2175	9.3247	9.4318	9.539	9.6462	9.7534	9.8606	9.9677	10.0749	10.1821	10.2893	10.3965	10.5036	10.6108	10.718	10.8252	10.9324	11.0395	11.1467	11.2539	11.3611	11.4683	11.5754	11.6826	11.7898	11.897	12.0042	12.1113	12.2185	12.3257	12.4329	12.5401	12.6472	12.7544	12.8616	12.9688	13.076	13.1831	13.2903	13.3975	13.5047	13.6119	13.719	13.8262	13.9334	14.0406	14.1478	14.2549	14.3621	14.4693	14.5765	14.6837	14.7908	14.898	15.0052	15.1124	15.2196	15.3267	15.4339	15.5411	15.6483	15.7555	15.8626	15.9698	16.077	16.1842	16.2914	16.3985	16.5057	16.6129	16.7201	16.8273	16.9344	17.0416	17.1488	17.256	17.3632	17.4703	17.5775	17.6847	17.7919	17.8991	18.0062	18.1134	18.2206	18.3278	18.435	18.5421	18.6493	18.7565	18.8637	18.9709	19.078	19.1852	19.2924	
231206_U2OS_gapdh_tnpo1_image01_R3D.dv	ch1	3822.72	3819.4797	3844.0725	3849.4207	3817.6938	3783.5947	3784.511	3818.3574	3844.1079	3858.3057	3860.0156	3868.2793	3847.3525	3772.4626	3697.6343	3667.5835	3671.1484	3678.562	3703.9365	3719.8469	3729.5684	3742.6165	3775.2744	3793.3142	3825.3354	3843.5498	3861.8569	3871.0093	3864.9934	3834.3335	3795.4238	3759.2986	3755.7837	3771.5217	3793.0151	3825.6921	3838.0303	3818.5249	3768.751	3721.2327	3695.095	3675.8206	3668.1938	3679.2688	3695.5122	3702.4675	3683.7153	3667.9255	3656.2998	3673.7114	3714.6228	3756.6575	3789.6365	3829.1399	3845.3228	3834.2529	3807.032	3769.1929	3741.6892	3728.5984	3737.6057	3762.1235	3778.9995	3796.0278	3794.5276	3762.2856	3719.9253	3683.6375	3672.3198	3672.6604	3680.7419	3689.6672	3702.3611	3710.4407	3728.7009	3740.9326	3755.6045	3768.2993	3788.4771	3831.9189	3879.2092	3919.937	3944.6311	3987.0149	4083.853	4199.6714	4299.4419	4356.8096	4393.1206	4444.1929	4526.584	4617.4512	4705.0776	4790.4111	4879.439	4985.4414	5037.0054	5006.7778	4924.9561	4853.1162	4866.9248	4960.769	5064.6851	5121.5376	5119.6797	5105.897	5108.4058	5109.9937	5099.52	5065.1685	5052.3325	5102.2554	5156.5674	5170.1216	5153.4077	5121.6211	5110.2432	5155.0508	5261.4678	5376.9351	5445.7671	5446.6279	5407.9189	5351.3311	5284.1606	5163.0728	5025.6489	4930.7754	4874.8281	4826.9727	4765.8623	4732.8594	4739.624	4713.6548	4626.5581	4586.6763	4663.8584	4787.6958	4855.4756	4844.9214	4774.166	4676.6577	4549.2056	4449.9678	4377.0962	4378.3286	4432.1782	4499.2319	4514.5962	4462.541	4382.3911	4284.4761	4211.7754	4163.2397	4137.5942	4157.4731	4215.6909	4294.6318	4340.0811	4354.2222	4360.1758	4327.7485	4302.7988	4299.8984	4297.5728	4274.3452	4257.6792	4258.8428	4269.0952	4278.373	4270.3027	4278.0762	4312.564	4396.2217	4473.2627	4427.7061	4296.5239	4114.3735	3965.499	3870.6912	3850.738	
231206_U2OS_gapdh_tnpo1_image01_R3D.dv	ch2	6118.2271	5931.5005	5805.2129	5743.6885	5739.603	5739.6875	5729.7109	5705.9404	5673.29	5643.8789	5615.271	5634.0488	5648.6924	5635.3726	5583.6787	5515.6484	5453.8184	5431.4927	5427.6421	5433.0718	5438.7739	5408.8716	5389.0435	5368.1367	5355.4194	5338.5923	5337.7886	5327.188	5294.436	5269.7139	5256.3672	5254.9355	5264.9272	5254.7759	5231.8765	5209.395	5189.3936	5188.2583	5190.0112	5198.874	5185.418	5166.6768	5130.5791	5096.4092	5102.7988	5151.0371	5210.915	5256.7676	5301.5845	5331.5513	5355.4189	5380.9688	5402.085	5381.5635	5340.0864	5325.1528	5330.9541	5310.4414	5304.2944	5333.4092	5375.9146	5350.606	5259.5439	5127.9141	4984.001	4858.8516	4804.6934	4799.3608	4785.0762	4768.3306	4766.8765	4765.8237	4740.9893	4691.3701	4661.1748	4672.834	4688.0596	4709.2759	4722.5449	4719.9165	4704.1167	4680.8145	4656.1919	4637.7324	4651.9648	4674.0518	4705.1689	4734.5811	4743.9575	4771.9839	4772.0713	4772.7461	4781.6992	4769.0791	4731.0034	4679.6724	4659.6641	4660.7759	4679.1265	4711.7964	4732.0332	4776.2612	4851.0864	4971.7524	5096.4873	5147.7822	5103.5605	4971.4346	4841.4189	4707.0605	4611.208	4553.0527	4519.311	4515.8618	4540.5591	4565.7954	4574.7578	4547.1924	4519.0859	4536.0479	4580.856	4627.0693	4650.3232	4632.1118	4548.9355	4459.291	4349.0723	4252.4644	4169.2036	4117.9907	4091.9155	4073.4854	4076.7903	4124.6094	4183.9106	4205.2773	4165.1587	4097.2051	4025.1501	3965.5645	3935.9956	3941.3225	3977.6782	4004.366	3998.0125	3992.3086	4012.5054	4084.5361	4188.269	4298.958	4366.8174	4304.1484	4169.0454	4007.6006	3892.9841	3813.635	3761.3049	3757.344	3768.4102	3789.5503	3807.9277	3799.8875	3782.3821	3756.4734	3757.8853	3755.3521	3738.6411	3703.2078	3659.3652	3637.7476	3613.3247	3598.0764	3582.8425	3605.0842	3632.0913	3649.4473	3670.9128	3674.7327	3666.053	3653.0745	3638.6702	
231206_U2OS_gapdh_tnpo1_image02_R3D.dv	ch1	3232.9529	3206.4207	3182.8374	3164.4094	3146.1155	3141.0474	3128.3931	3120.9683	3119.689	3107.4553	3100.2571	3111.7683	3120.792	3130.1191	3144.3489	3157.9873	3153.7153	3150.9224	3156.7351	3155.0522	3157.0095	3150.6956	3151.5146	3144.5505	3131.5728	3130.4043	3136.616	3146.0076	3164.9771	3174.1321	3180.5063	3180.751	3164.1838	3151.0417	3144.8057	3140.5903	3142.418	3137.3037	3140.3755	3142.2295	3154.8906	3160.2891	3172.7556	3165.4492	3159.7673	3165.9448	3173.6838	3194.7058	3210.3396	3223.6948	3235.1931	3246.3501	3263.4929	3266.7048	3280.1514	3292.4277	3307.9153	3314.9958	3315.7729	3317.9351	3325.8291	3312.7314	3319.0701	3319.9392	3326.7156	3341.4905	3351.5898	3371.3857	3392.322	3392.613	3398.2522	3407.3755	3429.9644	3444.0742	3455.6741	3461.3552	3466.3953	3466.9658	3469.7341	3477.1594	3493.8269	3500.9551	3524.6724	3525.9819	3529.8606	3532.7932	3548.2722	3571.6421	3592.1858	3616.6873	3621.4531	3639.0596	3665.6948	3693.3293	3729.0544	3749.7971	3781.467	3793.7571	3825.7385	3856.3552	3886.7212	3891.4136	3885.6494	3905.5549	3936.4426	3951.345	3969.7402	3993.8811	3987.7004	3973.4526	3957.9497	3961.9412	3987.0017	4031.0698	4068.9463	4095.167	4085.6951	4093.3254	4128.9141	4166.6382	4204.501	4225.5195	4234.1631	4219.3193	4172.9043	4098.3667	4029.1289	3987.6353	3975.3015	3955.6658	3921.0508	3863.2888	3797.1699	3715.5798	3645.3755	3605.9771	3583.8142	3561.5317	3544.4385	3528.4309	3492.7031	3443.8333	3396.9504	3344.6882	3310.9399	3284.3999	3277.9756	3298.355	3343.6033	3385.7334	3466.3584	3545.5464	3635.2322	3718.9983	3797.9866	3819.8066	3802.4065	3747.2151	3692.7576	3635.8569	3579.6721	3532.6462	3492.8103	3456.9207	3439.1216	3435.2603	3417.1956	3378.3652	3351.9106	3355.282	3381.3333	3437.1726	3507.9912	3573.5518	3638.4153	3701.1528	3766.196	3810.625	3803.6184	3769.729	3707.1018	
231206_U2OS_gapdh_tnpo1_image02_R3D.dv	ch2	5625.3716	5636.8081	5673.4863	5679.0767	5671.1289	5657.7222	5636.1128	5618.5981	5602.2363	5596.0649	5586.6758	5585.1968	5569.4673	5554.0767	5559.3081	5548.0898	5562.8389	5605.2563	5631.1333	5664.708	5685.0259	5697.6387	5738.2007	5775.7305	5789.1079	5820.3325	5820.479	5817.4053	5796.0737	5760.1611	5708.5264	5658.1914	5617.1445	5574.2266	5545.1904	5515.272	5494.5405	5468.9487	5462.4458	5443.9639	5443.0854	5441.2207	5450.5137	5442.1699	5429.8242	5428.6855	5410.2876	5385.7529	5378.2935	5369.7295	5384.0684	5411.9775	5447.0361	5461.6646	5472.8296	5475.0107	5477.583	5467.8652	5470.0859	5467.5674	5487.5942	5488.271	5498.5186	5501.605	5514.4058	5518.2104	5525.4292	5541.8994	5558.061	5576.7544	5574.8496	5547.9658	5522.7383	5505.5054	5495.5205	5499.1304	5494.1685	5474.0928	5427.5723	5417.1187	5419.2002	5411.3633	5398.7993	5368.4512	5330.7764	5294.0015	5277.4912	5260.3267	5236.1948	5213.5015	5206.1377	5215.5557	5229.7896	5254.6235	5299.8828	5331.7192	5373.3789	5417.4551	5455.1387	5483.8071	5513.2349	5500.0718	5462.4854	5412.5967	5380.2817	5353.2568	5357.3511	5383.5225	5419.3115	5439.1553	5445.5825	5428.4082	5394.3359	5361.3735	5324.707	5272.8599	5205.9238	5148.312	5091.9473	5048.4023	5020.3179	5007.0513	5008.9819	5021.0957	5037.0732	5034.5498	4984.6382	4913.8301	4826.7861	4749.7051	4686.397	4652.6489	4642.3115	4616.3516	4594.0869	4580.8867	4573.8721	4585.0054	4592.0034	4601.7944	4597.4165	4572.7554	4548.9307	4508.6812	4494.6738	4460.8442	4429.8462	4397.5122	4363.6362	4342.1816	4348.3872	4372.8794	4396.5635	4399.2471	4402.2964	4405.1978	4426.9546	4444.2822	4445.186	4430.1729	4377.7788	4334.752	4267.0542	4216.7603	4188.8379	4185.4512	4183.8828	4175.2808	4160.7456	4119.7197	4079.0422	4055.7732	4035.9509	3993.7368	3943.0515	3881.5825	3837.4558	3816.8213	3814.4458	3828.1243	3837.696	
231206_U2OS_gapdh_tnpo1_image07_R3D.dv	ch1	4281.9155	4386.2705	4549.5498	4632.377	4577.1626	4455.2046	4362.3794	4287.0527	4222.6333	4177.752	4166.4902	4208.4116	4274.9185	4286.1826	4216.8052	4140.5439	4108.4658	4121.5605	4120.1719	4089.8511	4063.5293	4076.8176	4094.6221	4125.7026	4189.1465	4296.5854	4377.5024	4337.4316	4246.4927	4171.103	4132.3545	4127.1089	4175.3853	4232.8232	4271.3848	4288.5684	4285.5132	4276.2666	4283.6934	4284.5874	4288.3027	4319.7124	4373.4507	4444.1479	4515.3755	4558.4453	4539.6118	4506.0845	4515.0869	4561.1846	4585.0142	4543.314	4469.6323	4403.4941	4376.8525	4361.6763	4331.915	4272.4189	4206.832	4186.6484	4191.5386	4192.7515	4172.5571	4164.6162	4157.1011	4178.4424	4211.1733	4292.1616	4373.2676	4464.4111	4527.5215	4537.0024	4505.314	4471.9375	4474.2749	4538.2812	4645.9727	4766.4482	4819.7227	4792.6074	4754.3335	4781.8281	4835.6685	4912.4292	5016.2163	5169.3579	5348.4404	5542.8984	5731.7715	5868.085	6033.1636	6265.1587	6612.3979	7083.0601	7549.6294	7893.6963	8121.8569	8328.7539	8550.6504	8709.918	8788.4502	8819.6514	8806.4385	8788.7188	8879.2627	9100.2285	9309.7461	9426.6172	9442.2178	9419.2988	9395.1445	9478.3682	9584.9824	9592.874	9485.2715	9392.3115	9360.0654	9328.0352	9211.6748	9083.1816	8983.8633	8959.0879	9043.2764	9154.2998	9238.5322	9354.6338	9614.8486	9953.5342	10237.7148	10330.8916	10295.542	10190.498	10015.1094	9869.1045	9749.4658	9689.0742	9666.96	9583.8164	9399.666	9204.4277	8975.8779	8638.8652	8266.5879	8023.7896	7923.1787	7882.9893	7919.4795	8010.9863	8157.1665	8345.6445	8594.1904	8833.207	8908.3389	8843.7529	8792.8613	8889.251	9145.0791	9414.1729	9535.0156	9552.2061	9547.1016	9524.292	9387.1621	9229.5176	9131.5781	9132.166	9198.0801	9193.6797	9123.5625	9008.6562	8893.3203	8769.1514	8551.6836	8316.1611	8221.3643	8251.5361	8302.5352	8323.7734	8273.3438	8069.0083	7733.4863	
231206_U2OS_gapdh_tnpo1_image07_R3D.dv	ch2	8342.4326	8318.0215	8345.707	8372.7041	8341.4414	8235.4111	8122.9932	8046.8872	8016.7256	7970.4697	7968.3652	7956.1807	7936.9297	7969.9932	7978.3994	7963.2271	7942.9443	7932.2432	7923.5259	7912.7734	7873.7158	7850.5811	7822.4932	7802.4736	7821.3442	7875.168	7907.3574	7904.4722	7939.4019	7972.5884	8034.3584	8111.6987	8112.999	7980.4756	7848.3809	7792.3145	7777.9116	7778.2954	7813.5186	7862.4014	7893.6841	7891.9287	7945.4185	7992.9238	7946.8721	7871.2515	7822.438	7800.4478	7765.127	7704.1211	7647.5464	7617.0547	7609.7559	7597.9224	7542.0386	7489.0317	7452.5571	7445.1211	7542.3179	7702.2842	7793.3584	7798.3247	7686.6982	7552.0435	7429.6963	7429.98	7570.5479	7796.249	8091.1968	8372.0342	8567.4424	8624.1611	8506.9648	8241.1592	8075.5405	8070.2422	8100.312	8133.145	8125.4097	8080.0239	8047.7002	8014.1357	7948.8823	7930.4365	8009.1387	8034.7632	7966.8545	7909.874	7849.7964	7730.1709	7645.6436	7645.2363	7677.9512	7744.917	7825.751	7926.7881	8048.3057	8174.251	8319.3975	8489.1885	8589.1865	8638.333	8510.7354	8217.8213	7988.083	7854.5513	7785.1802	7698.9058	7567.6118	7466.7065	7415.5015	7428.751	7435.2852	7412.2144	7450.1636	7508.7754	7488.6611	7349.7285	7155.6064	7013.5835	6917.3901	6882.4058	6875.7476	6836.9355	6747.1162	6639.1836	6563.4448	6550.2227	6581.0254	6566.0835	6541.4937	6548.5786	6566.0371	6601.6411	6621.5884	6542.2314	6446.9248	6395.8188	6423.4404	6457.064	6449.2163	6367.5571	6238.1377	6131.6982	6110.9521	6123.5103	6137.0161	6182.5376	6292.4868	6369.9946	6305.0991	6252.0449	6261.0229	6377.5615	6536.9463	6600.2607	6518.0078	6369.1177	6276.4624	6226.0186	6237.5239	6312.6094	6372.832	6417.9453	6458.3223	6473.8057	6495.3262	6519.5898	6468.812	6319.0796	6192.5308	6168.5464	6182.9937	6163.8223	6071.4824	5989.4746	6029.2744	6081.8413	6012.9297	5866.042	5718.1572	
231206_U2OS_gapdh_tnpo1_image09_R3D.dv	ch1	6319.6226	6258.4023	6237.7769	6256.0923	6308.3506	6376.4893	6436.3901	6457.3828	6451.6812	6427.1255	6364.5884	6328.5928	6294.3877	6281.0117	6256.0552	6235.6045	6207.2529	6192.1025	6191.8774	6219.0605	6200.5854	6198.3667	6199.6113	6221.3906	6246.6323	6297.9204	6359.4619	6412.144	6474.9478	6492.4365	6490.3247	6471.8608	6452.4116	6428.082	6394.9395	6368.9155	6374.1528	6379.0083	6421.5493	6464.7334	6512.0132	6575.791	6641.7192	6690.0713	6730.2734	6762.0586	6791.1523	6830.583	6908.7861	6989.9155	7098.7949	7185.2974	7269.2505	7330.8203	7396.3125	7532.8511	7677.7266	7846.6558	7978.3657	8096.2344	8138.8384	8154.3193	8189.5537	8247.8906	8323.9775	8423.1689	8527.457	8629.1777	8738.8818	8904.4141	9080.4268	9292.2461	9561.1221	9875.3799	10228.5723	10615.7324	10943.6396	11143.0742	11214.2539	11259.8496	11325.1553	11342.0898	11374.9824	11389.5605	11410.1729	11384.0361	11345.1357	11346.6465	11337.6807	11351.1123	11357.4697	11419.4697	11447.0996	11397.6084	11284.7285	11111.5908	10867.5967	10700.6152	10620.252	10610.8721	10715.3877	10804.1963	10851.6289	10927.915	10966.5176	10927.0791	10795.7354	10587.6709	10367.6689	10224.3633	10092.3037	10061.4541	10069.6328	10037.8359	9953.8281	9850.2783	9735.4639	9608.9561	9505.6992	9400.0889	9300.9121	9226.6797	9160.8828	9116.2402	9085.4639	9103.2432	9104.667	9108.3184	9092.8525	9117.5088	9136.5508	9190.8662	9257.2803	9355.3154	9486.0859	9578.2441	9609.9736	9538.9941	9531.7217	9607.6338	9799.04	10031.9775	10177.8525	10187.7705	10129.5762	10161.6826	10217.9619	10277.374	10289.4805	10324.9326	10340.1387	10377.7168	10455.79	10537.8154	10597.8818	10671.9033	10740.8672	10642.4492	10417.668	10223.9375	10096.0254	9966.7188	9871.5195	9837.8076	9758.3477	9722.0703	9744.6182	9756.8711	9692.374	9498.5332	9320.0439	9183.917	9053.332	8926.6582	8818.7637	8713.6914	8616.0605	8515.9082	8355.8164	8200.0303	8150.5522	
231206_U2OS_gapdh_tnpo1_image09_R3D.dv	ch2	13049.0234	12972.6494	12917.4463	12923.5137	12968.9609	13037.5449	13092.4834	13105.7393	13075.7129	13051.0342	13012.9102	13022.4648	13100.9092	13222.3955	13314.3633	13392.8613	13426.6895	13457.1914	13463.7549	13506.5107	13523.6387	13556.1992	13529.3643	13491.6748	13448.5596	13435.7842	13454.875	13508.4873	13629.8018	13752.6611	13844.7861	13825.3818	13709.8389	13528.1719	13338.8516	13224.0273	13223.7285	13280.3076	13442.3672	13619.25	13764.1328	13863.2998	13902.9346	13881.625	13872.5195	13914.3496	13956.8018	14059.124	14167.0498	14245.5498	14388.8779	14520.1875	14680.3623	14855.8447	15118.9668	15541.1162	15972.6348	16361.6465	16609.5996	16651.4785	16533.3398	16391.502	16326.7412	16308.0654	16339.96	16417.5781	16510.709	16579.6816	16549.877	16515.9297	16481.6523	16480.5879	16552.707	16718.6504	16991.1836	17354.7363	17809.6777	18205.207	18548.5	18706.8633	18636.1934	18289.9512	17875.7676	17470.9414	17179.7695	16998.6191	16932.877	16941.0723	16980.707	17027.2832	17021.4551	16935.5195	16729.8066	16408.6543	16117.1768	15847.6846	15573.9189	15318.3086	15070.0605	14904.3516	14801.2715	14705.7217	14610.8037	14510.9307	14480.2246	14524.7148	14651.9863	14817.6738	14951.8184	15036.5312	15095.3311	15181.1641	15204.0957	15110.2207	14859.2734	14492.0684	14144.2158	13870.6143	13669.5889	13551.9561	13519.6416	13525.7676	13457.8604	13298.4775	13087.3809	12863.75	12661.1777	12527.5723	12435.248	12370.6689	12331.9629	12359.2588	12367.6465	12378.0039	12462.3135	12583.252	12740.6094	12962.7793	13185.8965	13340.5332	13505.1436	13554.3545	13482.0781	13308.8418	13118.5303	12951.9932	12762.9102	12599.9619	12428.2676	12286.0469	12200.1641	12153.749	12083.4551	11972.2441	11828.499	11663.8232	11482.8125	11341.6924	11304.2773	11389.7227	11546.1123	11647.4697	11597.042	11464.6367	11294.9307	11152.7363	11058.7168	11023.6709	10986.3535	10912.5674	10808.0605	10644.6572	10492.2363	10359.7676	10248.9814	10157.8516	10056.2373	9940.4688	9857.3242	9846.2686	9900.4414	
231206_U2OS_gapdh_tnpo1_image10_R3D.dv	ch1	5653.9307	5636.7666	5642.7319	5687.3774	5785.3081	5901.1919	5995.707	6059.0928	6085.4082	6073.3516	5969.0093	5826.6714	5711.7002	5674.4736	5684.9653	5679.9429	5685.8057	5682.9429	5657.5884	5657.7861	5698.7939	5779.3301	5859.8857	5908.0752	5902.3857	5899.7466	5892.2339	5909.7861	5948.9302	5962.2671	5935.7529	5881.709	5825.4976	5780.5806	5726.0679	5655.9248	5617.6826	5592.5239	5591.5615	5640.1729	5699.5898	5771.9751	5845.5288	5898.166	5906.4111	5897.5049	5868.6084	5826.0566	5770.1245	5726.0942	5682.8687	5656.0562	5617.7026	5564.4727	5518.5522	5514.4414	5519.8677	5552.3169	5625.7534	5701.2046	5704.0801	5625.2529	5531.4648	5474.98	5447.8691	5437.0767	5420.6924	5429.4053	5461.5166	5527.1172	5598.0015	5704.2417	5839.5537	5952.6787	6012.459	6026.4341	6025.3457	6066.7549	6111.2603	6163.4458	6171.0283	6158.165	6171.5581	6234.4331	6342.8755	6401.0444	6396.8579	6395.3345	6446.6968	6542.7583	6657.8213	6759.3345	6789.5684	6785.3159	6815.1392	6941.9341	7147.8398	7421.9614	7772.2173	8125.8457	8442.3643	8835.4287	9298.1006	9861.5732	10509.5273	11297.6123	12213.709	13009.6084	13719.0088	14231.917	14523.2539	14549.749	14449.248	14391.958	14552.3545	14908.1484	15347.2256	15805.2793	16127.3086	16333.4971	16545.9883	16711.3906	16822.8398	16803.2129	16736.4395	16706.6875	16653.2129	16534.582	16445.5	16522.2031	16533.0273	16365.584	16010.7773	15678.8203	15416.6191	15323.0859	15427.0234	15510.085	15573.5107	15502.5195	15279.6064	14920.6924	14426.2139	13951.0039	13591.4629	13268.2178	12990.4736	12776.3076	12621.2021	12661.2334	12841.0889	13079.4277	13229.3057	13179.6396	13026.9033	12855.8652	12660.0732	12322.3115	11839.6582	11306.1436	10999.082	10942.4717	11034.3125	11050.4775	10965.5547	10821.0234	10646.8857	10657.333	10747.5586	10845.4678	10968.1777	11079.8242	11043.292	10859.2861	10560.874	10123.5195	9640.5547	9150.4502	8688.959	8254.3096	7891.7876	
