date,strain,mRNA1,mRNA2,embryoID,channel,xpoint,timepoints,intensity,unique_id,aligned_row
231206,U2OS,gapdh,tnpo1,image02,ch1,168,17.8991,3378.3652,231206_U2OS_gapdh_tnpo1_image02_ch1,77
231206,U2OS,gapdh,tnpo1,image02,ch1,169,18.0062,3351.9106,231206_U2OS_gapdh_tnpo1_image02_ch1,78
231206,U2OS,gapdh,tnpo1,image02,ch1,170,18.1134,3355.282,231206_U2OS_gapdh_tnpo1_image02_ch1,79
231206,U2OS,gapdh,tnpo1,image02,ch1,171,18.2206,3381.3333,231206_U2OS_gapdh_tnpo1_image02_ch1,80
231206,U2OS,gapdh,tnpo1,image02,ch1,172,18.3278,3437.1726,231206_U2OS_gapdh_tnpo1_image02_ch1,81
231206,U2OS,gapdh,tnpo1,image02,ch1,173,18.435,3507.9912,231206_U2OS_gapdh_tnpo1_image02_ch1,82
231206,U2OS,gapdh,tnpo1,image02,ch1,174,18.5421,3573.5518,231206_U2OS_gapdh_tnpo1_image02_ch1,83
231206,U2OS,gapdh,tnpo1,image02,ch1,175,18.6493,3638.4153,231206_U2OS_gapdh_tnpo1_image02_ch1,84
231206,U2OS,gapdh,tnpo1,image02,ch1,176,18.7565,3701.1528,231206_U2OS_gapdh_tnpo1_image02_ch1,85
231206,U2OS,gapdh,tnpo1,image02,ch1,177,18.8637,3766.196,231206_U2OS_gapdh_tnpo1_image02_ch1,86
231206,U2OS,gapdh,tnpo1,image02,ch1,178,18.9709,3810.625,231206_U2OS_gapdh_tnpo1_image02_ch1,87
231206,U2OS,gapdh,tnpo1,image02,ch1,179,19.078,3803.6184,231206_U2OS_gapdh_tnpo1_image02_ch1,88
231206,U2OS,gapdh,tnpo1,image02,ch1,180,19.1852,3769.729,231206_U2OS_gapdh_tnpo1_image02_ch1,89
231206,U2OS,gapdh,tnpo1,image02,ch1,181,19.2924,3707.1018,231206_U2OS_gapdh_tnpo1_image02_ch1,90
231206,U2OS,gapdh,tnpo1,image02,ch2,1,0,5625.3716,231206_U2OS_gapdh_tnpo1_image02_ch2,-90
231206,U2OS,gapdh,tnpo1,image02,ch2,2,0.1072,5636.8081,231206_U2OS_gapdh_tnpo1_image02_ch2,-89
231206,U2OS,gapdh,tnpo1,image02,ch2,3,0.2144,5673.4863,231206_U2OS_gapdh_tnpo1_image02_ch2,-88
231206,U2OS,gapdh,tnpo1,image02,ch2,4,0.3215,5679.0767,231206_U2OS_gapdh_tnpo1_image02_ch2,-87
231206,U2OS,gapdh,tnpo1,image02,ch2,5,0.4287,5671.1289,231206_U2OS_gapdh_tnpo1_image02_ch2,-86
231206,U2OS,gapdh,tnpo1,image02,ch2,6,0.5359,5657.7222,231206_U2OS_gapdh_tnpo1_image02_ch2,-85
231206,U2OS,gapdh,tnpo1,image02,ch2,7,0.6431,5636.1128,231206_U2OS_gapdh_tnpo1_image02_ch2,-84
231206,U2OS,gapdh,tnpo1,image02,ch2,8,0.7503,5618.5981,231206_U2OS_gapdh_tnpo1_image02_ch2,-83
231206,U2OS,gapdh,tnpo1,image02,ch2,9,0.8574,5602.2363,231206_U2OS_gapdh_tnpo1_image02_ch2,-82
231206,U2OS,gapdh,tnpo1,image02,ch2,10,0.9646,5596.0649,231206_U2OS_gapdh_tnpo1_image02_ch2,-81
231206,U2OS,gapdh,tnpo1,image02,ch2,11,1.0718,5586.6758,231206_U2OS_gapdh_tnpo1_image02_ch2,-80
231206,U2OS,gapdh,tnpo1,image02,ch2,12,1.179,5585.1968,231206_U2OS_gapdh_tnpo1_image02_ch2,-79
231206,U2OS,gapdh,tnpo1,image02,ch2,13,1.2862,5569.4673,231206_U2OS_gapdh_tnpo1_image02_ch2,-78
231206,U2OS,gapdh,tnpo1,image02,ch2,14,1.3933,5554.0767,231206_U2OS_gapdh_tnpo1_image02_ch2,-77
231206,U2OS,gapdh,tnpo1,image02,ch2,15,1.5005,5559.3081,231206_U2OS_gapdh_tnpo1_image02_ch2,-76
231206,U2OS,gapdh,tnpo1,image02,ch2,16,1.6077,5548.0898,231206_U2OS_gapdh_tnpo1_image02_ch2,-75
231206,U2OS,gapdh,tnpo1,image02,ch2,17,1.7149,5562.8389,231206_U2OS_gapdh_tnpo1_image02_ch2,-74
231206,U2OS,gapdh,tnpo1,image02,ch2,18,1.8221,5605.2563,231206_U2OS_gapdh_tnpo1_image02_ch2,-73
231206,U2OS,gapdh,tnpo1,image02,ch2,19,1.9292,5631.1333,231206_U2OS_gapdh_tnpo1_image02_ch2,-72
231206,U2OS,gapdh,tnpo1,image02,ch2,20,2.0364,5664.708,231206_U2OS_gapdh_tnpo1_image02_ch2,-71
231206,U2OS,gapdh,tnpo1,image02,ch2,21,2.1436,5685.0259,231206_U2OS_gapdh_tnpo1_image02_ch2,-70
231206,U2OS,gapdh,tnpo1,image02,ch2,22,2.2508,5697.6387,231206_U2OS_gapdh_tnpo1_image02_ch2,-69
231206,U2OS,gapdh,tnpo1,image02,ch2,23,2.358,5738.2007,231206_U2OS_gapdh_tnpo1_image02_ch2,-68
231206,U2OS,gapdh,tnpo1,image02,ch2,24,2.4651,5775.7305,231206_U2OS_gapdh_tnpo1_image02_ch2,-67
231206,U2OS,gapdh,tnpo1,image02,ch2,25,2.5723,5789.1079,231206_U2OS_gapdh_tnpo1_image02_ch2,-66
231206,U2OS,gapdh,tnpo1,image02,ch2,26,2.6795,5820.3325,231206_U2OS_gapdh_tnpo1_image02_ch2,-65
231206,U2OS,gapdh,tnpo1,image02,ch2,27,2.7867,5820.479,231206_U2OS_gapdh_tnpo1_image02_ch2,-64
231206,U2OS,gapdh,tnpo1,image02,ch2,28,2.8939,5817.4053,231206_U2OS_gapdh_tnpo1_image02_ch2,-63
231206,U2OS,gapdh,tnpo1,image02,ch2,29,3.001,5796.0737,231206_U2OS_gapdh_tnpo1_image02_ch2,-62
231206,U2OS,gapdh,tnpo1,image02,ch2,30,3.1082,5760.1611,231206_U2OS_gapdh_tnpo1_image02_ch2,-61
231206,U2OS,gapdh,tnpo1,image02,ch2,31,3.2154,5708.5264,231206_U2OS_gapdh_tnpo1_image02_ch2,-60
231206,U2OS,gapdh,tnpo1,image02,ch2,32,3.3226,5658.1914,231206_U2OS_gapdh_tnpo1_image02_ch2,-59
231206,U2OS,gapdh,tnpo1,image02,ch2,33,3.4298,5617.1445,231206_U2OS_gapdh_tnpo1_image02_ch2,-58
231206,U2OS,gapdh,tnpo1,image02,ch2,34,3.5369,5574.2266,231206_U2OS_gapdh_tnpo1_image02_ch2,-57
231206,U2OS,gapdh,tnpo1,image02,ch2,35,3.6441,5545.1904,231206_U2OS_gapdh_tnpo1_image02_ch2,-56
231206,U2OS,gapdh,tnpo1,image02,ch2,36,3.7513,5515.272,231206_U2OS_gapdh_tnpo1_image02_ch2,-55
231206,U2OS,gapdh,tnpo1,image02,ch2,37,3.8585,5494.5405,231206_U2OS_gapdh_tnpo1_image02_ch2,-54
231206,U2OS,gapdh,tnpo1,image02,ch2,38,3.9657,5468.9487,231206_U2OS_gapdh_tnpo1_image02_ch2,-53
231206,U2OS,gapdh,tnpo1,image02,ch2,39,4.0728,5462.4458,231206_U2OS_gapdh_tnpo1_image02_ch2,-52
231206,U2OS,gapdh,tnpo1,image02,ch2,40,4.18,5443.9639,231206_U2OS_gapdh_tnpo1_image02_ch2,-51
231206,U2OS,gapdh,tnpo1,image02,ch2,41,4.2872,5443.0854,231206_U2OS_gapdh_tnpo1_image02_ch2,-50
231206,U2OS,gapdh,tnpo1,image02,ch2,42,4.3944,5441.2207,231206_U2OS_gapdh_tnpo1_image02_ch2,-49
231206,U2OS,gapdh,tnpo1,image02,ch2,43,4.5016,5450.5137,231206_U2OS_gapdh_tnpo1_image02_ch2,-48
231206,U2OS,gapdh,tnpo1,image02,ch2,44,4.6087,5442.1699,231206_U2OS_gapdh_tnpo1_image02_ch2,-47
231206,U2OS,gapdh,tnpo1,image02,ch2,45,4.7159,5429.8242,231206_U2OS_gapdh_tnpo1_image02_ch2,-46
231206,U2OS,gapdh,tnpo1,image02,ch2,46,4.8231,5428.6855,231206_U2OS_gapdh_tnpo1_image02_ch2,-45
231206,U2OS,gapdh,tnpo1,image02,ch2,47,4.9303,5410.2876,231206_U2OS_gapdh_tnpo1_image02_ch2,-44
231206,U2OS,gapdh,tnpo1,image02,ch2,48,5.0375,5385.7529,231206_U2OS_gapdh_tnpo1_image02_ch2,-43
231206,U2OS,gapdh,tnpo1,image02,ch2,49,5.1446,5378.2935,231206_U2OS_gapdh_tnpo1_image02_ch2,-42
231206,U2OS,gapdh,tnpo1,image02,ch2,50,5.2518,5369.7295,231206_U2OS_gapdh_tnpo1_image02_ch2,-41
231206,U2OS,gapdh,tnpo1,image02,ch2,51,5.359,5384.0684,231206_U2OS_gapdh_tnpo1_image02_ch2,-40
231206,U2OS,gapdh,tnpo1,image02,ch2,52,5.4662,5411.9775,231206_U2OS_gapdh_tnpo1_image02_ch2,-39
231206,U2OS,gapdh,tnpo1,image02,ch2,53,5.5734,5447.0361,231206_U2OS_gapdh_tnpo1_image02_ch2,-38
231206,U2OS,gapdh,tnpo1,image02,ch2,54,5.6805,5461.6646,231206_U2OS_gapdh_tnpo1_image02_ch2,-37
231206,U2OS,gapdh,tnpo1,image02,ch2,55,5.7877,5472.8296,231206_U2OS_gapdh_tnpo1_image02_ch2,-36
231206,U2OS,gapdh,tnpo1,image02,ch2,56,5.8949,5475.0107,231206_U2OS_gapdh_tnpo1_image02_ch2,-35
231206,U2OS,gapdh,tnpo1,image02,ch2,57,6.0021,5477.583,231206_U2OS_gapdh_tnpo1_image02_ch2,-34
231206,U2OS,gapdh,tnpo1,image02,ch2,58,6.1093,5467.8652,231206_U2OS_gapdh_tnpo1_image02_ch2,-33
231206,U2OS,gapdh,tnpo1,image02,ch2,59,6.2164,5470.0859,231206_U2OS_gapdh_tnpo1_image02_ch2,-32
231206,U2OS,gapdh,tnpo1,image02,ch2,60,6.3236,5467.5674,231206_U2OS_gapdh_tnpo1_image02_ch2,-31
231206,U2OS,gapdh,tnpo1,image02,ch2,61,6.4308,5487.5942,231206_U2OS_gapdh_tnpo1_image02_ch2,-30
231206,U2OS,gapdh,tnpo1,image02,ch2,62,6.538,5488.271,231206_U2OS_gapdh_tnpo1_image02_ch2,-29
231206,U2OS,gapdh,tnpo1,image02,ch2,63,6.6452,5498.5186,231206_U2OS_gapdh_tnpo1_image02_ch2,-28
231206,U2OS,gapdh,tnpo1,image02,ch2,64,6.7523,5501.605,231206_U2OS_gapdh_tnpo1_image02_ch2,-27
231206,U2OS,gapdh,tnpo1,image02,ch2,65,6.8595,5514.4058000000005,231206_U2OS_gapdh_tnpo1_image02_ch2,-26
231206,U2OS,gapdh,tnpo1,image02,ch2,66,6.9667,5518.2104,231206_U2OS_gapdh_tnpo1_image02_ch2,-25
231206,U2OS,gapdh,tnpo1,image02,ch2,67,7.0739,5525.4292,231206_U2OS_gapdh_tnpo1_image02_ch2,-24
231206,U2OS,gapdh,tnpo1,image02,ch2,68,7.1811,5541.8994,231206_U2OS_gapdh_tnpo1_image02_ch2,-23
231206,U2OS,gapdh,tnpo1,image02,ch2,69,7.2882,5558.061,231206_U2OS_gapdh_tnpo1_image02_ch2,-22
231206,U2OS,gapdh,tnpo1,image02,ch2,70,7.3954,5576.7544,231206_U2OS_gapdh_tnpo1_image02_ch2,-21
231206,U2OS,gapdh,tnpo1,image02,ch2,71,7.5026,5574.8496,231206_U2OS_gapdh_tnpo1_image02_ch2,-20
231206,U2OS,gapdh,tnpo1,image02,ch2,72,7.6098,5547.9658,231206_U2OS_gapdh_tnpo1_image02_ch2,-19
231206,U2OS,gapdh,tnpo1,image02,ch2,73,7.717,5522.7383,231206_U2OS_gapdh_tnpo1_image02_ch2,-18
231206,U2OS,gapdh,tnpo1,image02,ch2,74,7.8241,5505.5054,231206_U2OS_gapdh_tnpo1_image02_ch2,-17
231206,U2OS,gapdh,tnpo1,image02,ch2,75,7.9313,5495.5205,231206_U2OS_gapdh_tnpo1_image02_ch2,-16
231206,U2OS,gapdh,tnpo1,image02,ch2,76,8.0385,5499.1304,231206_U2OS_gapdh_tnpo1_image02_ch2,-15
231206,U2OS,gapdh,tnpo1,image02,ch2,77,8.1457,5494.1685,231206_U2OS_gapdh_tnpo1_image02_ch2,-14
231206,U2OS,gapdh,tnpo1,image02,ch2,78,8.2529,5474.0928,231206_U2OS_gapdh_tnpo1_image02_ch2,-13
231206,U2OS,gapdh,tnpo1,image02,ch2,79,8.36,5427.5723,231206_U2OS_gapdh_tnpo1_image02_ch2,-12
231206,U2OS,gapdh,tnpo1,image02,ch2,80,8.4672,5417.1187,231206_U2OS_gapdh_tnpo1_image02_ch2,-11
231206,U2OS,gapdh,tnpo1,image02,ch2,81,8.5744,5419.2002,231206_U2OS_gapdh_tnpo1_image02_ch2,-10
231206,U2OS,gapdh,tnpo1,image02,ch2,82,8.6816,5411.3633,231206_U2OS_gapdh_tnpo1_image02_ch2,-9
231206,U2OS,gapdh,tnpo1,image02,ch2,83,8.7888,5398.7993,231206_U2OS_gapdh_tnpo1_image02_ch2,-8
231206,U2OS,gapdh,tnpo1,image02,ch2,84,8.8959,5368.4512,231206_U2OS_gapdh_tnpo1_image02_ch2,-7
231206,U2OS,gapdh,tnpo1,image02,ch2,85,9.0031,5330.7764,231206_U2OS_gapdh_tnpo1_image02_ch2,-6
231206,U2OS,gapdh,tnpo1,image02,ch2,86,9.1103,5294.0015,231206_U2OS_gapdh_tnpo1_image02_ch2,-5
231206,U2OS,gapdh,tnpo1,image02,ch2,87,9.2175,5277.4912,231206_U2OS_gapdh_tnpo1_image02_ch2,-4
231206,U2OS,gapdh,tnpo1,image02,ch2,88,9.3247,5260.3267,231206_U2OS_gapdh_tnpo1_image02_ch2,-3
231206,U2OS,gapdh,tnpo1,image02,ch2,89,9.4318,5236.1948,231206_U2OS_gapdh_tnpo1_image02_ch2,-2
231206,U2OS,gapdh,tnpo1,image02,ch2,90,9.539,5213.5015,231206_U2OS_gapdh_tnpo1_image02_ch2,-1
231206,U2OS,gapdh,tnpo1,image02,ch2,91,9.6462,5206.1377,231206_U2OS_gapdh_tnpo1_image02_ch2,0
231206,U2OS,gapdh,tnpo1,image02,ch2,92,9.7534,5215.5557,231206_U2OS_gapdh_tnpo1_image02_ch2,1
231206,U2OS,gapdh,tnpo1,image02,ch2,93,9.8606,5229.7896,231206_U2OS_gapdh_tnpo1_image02_ch2,2
231206,U2OS,gapdh,tnpo1,image02,ch2,94,9.9677,5254.6235,231206_U2OS_gapdh_tnpo1_image02_ch2,3
231206,U2OS,gapdh,tnpo1,image02,ch2,95,10.0749,5299.8828,231206_U2OS_gapdh_tnpo1_image02_ch2,4
231206,U2OS,gapdh,tnpo1,image02,ch2,96,10.1821,5331.7192,231206_U2OS_gapdh_tnpo1_image02_ch2,5
231206,U2OS,gapdh,tnpo1,image02,ch2,97,10.2893,5373.3789,231206_U2OS_gapdh_tnpo1_image02_ch2,6
231206,U2OS,gapdh,tnpo1,image02,ch2,98,10.3965,5417.4551,231206_U2OS_gapdh_tnpo1_image02_ch2,7
231206,U2OS,gapdh,tnpo1,image02,ch2,99,10.5036,5455.1387,231206_U2OS_gapdh_tnpo1_image02_ch2,8
231206,U2OS,gapdh,tnpo1,image02,ch2,100,10.6108,5483.8071,231206_U2OS_gapdh_tnpo1_image02_ch2,9
231206,U2OS,gapdh,tnpo1,image02,ch2,101,10.718,5513.2349,231206_U2OS_gapdh_tnpo1_image02_ch2,10
231206,U2OS,gapdh,tnpo1,image02,ch2,102,10.8252,5500.0718,231206_U2OS_gapdh_tnpo1_image02_ch2,11
231206,U2OS,gapdh,tnpo1,image02,ch2,103,10.9324,5462.4854,231206_U2OS_gapdh_tnpo1_image02_ch2,12
231206,U2OS,gapdh,tnpo1,image02,ch2,104,11.0395,5412.5967,231206_U2OS_gapdh_tnpo1_image02_ch2,13
231206,U2OS,gapdh,tnpo1,image02,ch2,105,11.1467,5380.2817,231206_U2OS_gapdh_tnpo1_image02_ch2,14
231206,U2OS,gapdh,tnpo1,image02,ch2,106,11.2539,5353.2568,231206_U2OS_gapdh_tnpo1_image02_ch2,15
231206,U2OS,gapdh,tnpo1,image02,ch2,107,11.3611,5357.3511,231206_U2OS_gapdh_tnpo1_image02_ch2,16
231206,U2OS,gapdh,tnpo1,image02,ch2,108,11.4683,5383.5225,231206_U2OS_gapdh_tnpo1_image02_ch2,17
231206,U2OS,gapdh,tnpo1,image02,ch2,109,11.5754,5419.3115,231206_U2OS_gapdh_tnpo1_image02_ch2,18
231206,U2OS,gapdh,tnpo1,image02,ch2,110,11.6826,5439.1553,231206_U2OS_gapdh_tnpo1_image02_ch2,19
231206,U2OS,gapdh,tnpo1,image02,ch2,111,11.7898,5445.5825,231206_U2OS_gapdh_tnpo1_image02_ch2,20
231206,U2OS,gapdh,tnpo1,image02,ch2,112,11.897,5428.4082,231206_U2OS_gapdh_tnpo1_image02_ch2,21
231206,U2OS,gapdh,tnpo1,image02,ch2,113,12.0042,5394.3359,231206_U2OS_gapdh_tnpo1_image02_ch2,22
231206,U2OS,gapdh,tnpo1,image02,ch2,114,12.1113,5361.3735,231206_U2OS_gapdh_tnpo1_image02_ch2,23
231206,U2OS,gapdh,tnpo1,image02,ch2,115,12.2185,5324.707,231206_U2OS_gapdh_tnpo1_image02_ch2,24
231206,U2OS,gapdh,tnpo1,image02,ch2,116,12.3257,5272.8599,231206_U2OS_gapdh_tnpo1_image02_ch2,25
231206,U2OS,gapdh,tnpo1,image02,ch2,117,12.4329,5205.9238,231206_U2OS_gapdh_tnpo1_image02_ch2,26
231206,U2OS,gapdh,tnpo1,image02,ch2,118,12.5401,5148.312,231206_U2OS_gapdh_tnpo1_image02_ch2,27
231206,U2OS,gapdh,tnpo1,image02,ch2,119,12.6472,5091.9473,231206_U2OS_gapdh_tnpo1_image02_ch2,28
231206,U2OS,gapdh,tnpo1,image02,ch2,120,12.7544,5048.4023,231206_U2OS_gapdh_tnpo1_image02_ch2,29
231206,U2OS,gapdh,tnpo1,image02,ch2,121,12.8616,5020.3179,231206_U2OS_gapdh_tnpo1_image02_ch2,30
231206,U2OS,gapdh,tnpo1,image02,ch2,122,12.9688,5007.0513,231206_U2OS_gapdh_tnpo1_image02_ch2,31
231206,U2OS,gapdh,tnpo1,image02,ch2,123,13.076,5008.9819,231206_U2OS_gapdh_tnpo1_image02_ch2,32
231206,U2OS,gapdh,tnpo1,image02,ch2,124,13.1831,5021.0957,231206_U2OS_gapdh_tnpo1_image02_ch2,33
231206,U2OS,gapdh,tnpo1,image02,ch2,125,13.2903,5037.0732,231206_U2OS_gapdh_tnpo1_image02_ch2,34
231206,U2OS,gapdh,tnpo1,image02,ch2,126,13.3975,5034.5498,231206_U2OS_gapdh_tnpo1_image02_ch2,35
231206,U2OS,gapdh,tnpo1,image02,ch2,127,13.5047,4984.6382,231206_U2OS_gapdh_tnpo1_image02_ch2,36
231206,U2OS,gapdh,tnpo1,image02,ch2,128,13.6119,4913.8301,231206_U2OS_gapdh_tnpo1_image02_ch2,37
231206,U2OS,gapdh,tnpo1,image02,ch2,129,13.719,4826.7861,231206_U2OS_gapdh_tnpo1_image02_ch2,38
231206,U2OS,gapdh,tnpo1,image02,ch2,130,13.8262,4749.7051,231206_U2OS_gapdh_tnpo1_image02_ch2,39
231206,U2OS,gapdh,tnpo1,image02,ch2,131,13.9334,4686.397,231206_U2OS_gapdh_tnpo1_image02_ch2,40
231206,U2OS,gapdh,tnpo1,image02,ch2,132,14.0406,4652.6489,231206_U2OS_gapdh_tnpo1_image02_ch2,41
231206,U2OS,gapdh,tnpo1,image02,ch2,133,14.1478,4642.3115,231206_U2OS_gapdh_tnpo1_image02_ch2,42
231206,U2OS,gapdh,tnpo1,image02,ch2,134,14.2549,4616.3516,231206_U2OS_gapdh_tnpo1_image02_ch2,43
231206,U2OS,gapdh,tnpo1,image02,ch2,135,14.3621,4594.0869,231206_U2OS_gapdh_tnpo1_image02_ch2,44
231206,U2OS,gapdh,tnpo1,image02,ch2,136,14.4693,4580.8867,231206_U2OS_gapdh_tnpo1_image02_ch2,45
231206,U2OS,gapdh,tnpo1,image02,ch2,137,14.5765,4573.8721,231206_U2OS_gapdh_tnpo1_image02_ch2,46
231206,U2OS,gapdh,tnpo1,image02,ch2,138,14.6837,4585.0054,231206_U2OS_gapdh_tnpo1_image02_ch2,47
231206,U2OS,gapdh,tnpo1,image02,ch2,139,14.7908,4592.0034,231206_U2OS_gapdh_tnpo1_image02_ch2,48
231206,U2OS,gapdh,tnpo1,image02,ch2,140,14.898,4601.7944,231206_U2OS_gapdh_tnpo1_image02_ch2,49
231206,U2OS,gapdh,tnpo1,image02,ch2,141,15.0052,4597.4165,231206_U2OS_gapdh_tnpo1_image02_ch2,50
231206,U2OS,gapdh,tnpo1,image02,ch2,142,15.1124,4572.7554,231206_U2OS_gapdh_tnpo1_image02_ch2,51
231206,U2OS,gapdh,tnpo1,image02,ch2,143,15.2196,4548.9307,231206_U2OS_gapdh_tnpo1_image02_ch2,52
231206,U2OS,gapdh,tnpo1,image02,ch2,144,15.3267,4508.6812,231206_U2OS_gapdh_tnpo1_image02_ch2,53
231206,U2OS,gapdh,tnpo1,image02,ch2,145,15.4339,4494.6738,231206_U2OS_gapdh_tnpo1_image02_ch2,54
231206,U2OS,gapdh,tnpo1,image02,ch2,146,15.5411,4460.8442,231206_U2OS_gapdh_tnpo1_image02_ch2,55
231206,U2OS,gapdh,tnpo1,image02,ch2,147,15.6483,4429.8462,231206_U2OS_gapdh_tnpo1_image02_ch2,56
231206,U2OS,gapdh,tnpo1,image02,ch2,148,15.7555,4397.5122,231206_U2OS_gapdh_tnpo1_image02_ch2,57
231206,U2OS,gapdh,tnpo1,image02,ch2,149,15.8626,4363.6362,231206_U2OS_gapdh_tnpo1_image02_ch2,58
231206,U2OS,gapdh,tnpo1,image02,ch2,150,15.9698,4342.1816,231206_U2OS_gapdh_tnpo1_image02_ch2,59
231206,U2OS,gapdh,tnpo1,image02,ch2,151,16.077,4348.3872,231206_U2OS_gapdh_tnpo1_image02_ch2,60
231206,U2OS,gapdh,tnpo1,image02,ch2,152,16.1842,4372.8794,231206_U2OS_gapdh_tnpo1_image02_ch2,61
231206,U2OS,gapdh,tnpo1,image02,ch2,153,16.2914,4396.5635,231206_U2OS_gapdh_tnpo1_image02_ch2,62
231206,U2OS,gapdh,tnpo1,image02,ch2,154,16.3985,4399.2471,231206_U2OS_gapdh_tnpo1_image02_ch2,63
231206,U2OS,gapdh,tnpo1,image02,ch2,155,16.5057,4402.2964,231206_U2OS_gapdh_tnpo1_image02_ch2,64
231206,U2OS,gapdh,tnpo1,image02,ch2,156,16.6129,4405.1978,231206_U2OS_gapdh_tnpo1_image02_ch2,65
231206,U2OS,gapdh,tnpo1,image02,ch2,157,16.7201,4426.9546,231206_U2OS_gapdh_tnpo1_image02_ch2,66
231206,U2OS,gapdh,tnpo1,image02,ch2,158,16.8273,4444.2822,231206_U2OS_gapdh_tnpo1_image02_ch2,67
231206,U2OS,gapdh,tnpo1,image02,ch2,159,16.9344,4445.186,231206_U2OS_gapdh_tnpo1_image02_ch2,68
231206,U2OS,gapdh,tnpo1,image02,ch2,160,17.0416,4430.1729,231206_U2OS_gapdh_tnpo1_image02_ch2,69
231206,U2OS,gapdh,tnpo1,image02,ch2,161,17.1488,4377.7788,231206_U2OS_gapdh_tnpo1_image02_ch2,70
231206,U2OS,gapdh,tnpo1,image02,ch2,162,17.256,4334.752,231206_U2OS_gapdh_tnpo1_image02_ch2,71
231206,U2OS,gapdh,tnpo1,image02,ch2,163,17.3632,4267.0542,231206_U2OS_gapdh_tnpo1_image02_ch2,72
231206,U2OS,gapdh,tnpo1,image02,ch2,164,17.4703,4216.7603,231206_U2OS_gapdh_tnpo1_image02_ch2,73
231206,U2OS,gapdh,tnpo1,image02,ch2,165,17.5775,4188.8379,231206_U2OS_gapdh_tnpo1_image02_ch2,74
231206,U2OS,gapdh,tnpo1,image02,ch2,166,17.6847,4185.4512,231206_U2OS_gapdh_tnpo1_image02_ch2,75
231206,U2OS,gapdh,tnpo1,image02,ch2,167,17.7919,4183.8828,231206_U2OS_gapdh_tnpo1_image02_ch2,76
231206,U2OS,gapdh,tnpo1,image02,ch2,168,17.8991,4175.2808000000005,231206_U2OS_gapdh_tnpo1_image02_ch2,77
231206,U2OS,gapdh,tnpo1,image02,ch2,169,18.0062,4160.7456,231206_U2OS_gapdh_tnpo1_image02_ch2,78
231206,U2OS,gapdh,tnpo1,image02,ch2,170,18.1134,4119.7197,231206_U2OS_gapdh_tnpo1_image02_ch2,79
231206,U2OS,gapdh,tnpo1,image02,ch2,171,18.2206,4079.0422,231206_U2OS_gapdh_tnpo1_image02_ch2,80
231206,U2OS,gapdh,tnpo1,image02,ch2,172,18.3278,4055.7732,231206_U2OS_gapdh_tnpo1_image02_ch2,81
231206,U2OS,gapdh,tnpo1,image02,ch2,173,18.435,4035.9509,231206_U2OS_gapdh_tnpo1_image02_ch2,82
231206,U2OS,gapdh,tnpo1,image02,ch2,174,18.5421,3993.7368,231206_U2OS_gapdh_tnpo1_image02_ch2,83
231206,U2OS,gapdh,tnpo1,image02,ch2,175,18.6493,3943.0515,231206_U2OS_gapdh_tnpo1_image02_ch2,84
231206,U2OS,gapdh,tnpo1,image02,ch2,176,18.7565,3881.5825,231206_U2OS_gapdh_tnpo1_image02_ch2,85
231206,U2OS,gapdh,tnpo1,image02,ch2,177,18.8637,3837.4558,231206_U2OS_gapdh_tnpo1_image02_ch2,86
231206,U2OS,gapdh,tnpo1,image02,ch2,178,18.9709,3816.8213,231206_U2OS_gapdh_tnpo1_image02_ch2,87
231206,U2OS,gapdh,tnpo1,image02,ch2,179,19.078,3814.4458,231206_U2OS_gapdh_tnpo1_image02_ch2,88
231206,U2OS,gapdh,tnpo1,image02,ch2,180,19.1852,3828.1243,231206_U2OS_gapdh_tnpo1_image02_ch2,89
231206,U2OS,gapdh,tnpo1,image02,ch2,181,19.2924,3837.696,231206_U2OS_gapdh_tnpo1_image02_ch2,90
231206,U2OS,gapdh,tnpo1,image07,ch1,1,0,4281.9155,231206_U2OS_gapdh_tnpo1_image07_ch1,-90
231206,U2OS,gapdh,tnpo1,image07,ch1,2,0.1072,4386.2705,231206_U2OS_gapdh_tnpo1_image07_ch1,-89
231206,U2OS,gapdh,tnpo1,image07,ch1,3,0.2144,4549.5498,231206_U2OS_gapdh_tnpo1_image07_ch1,-88
231206,U2OS,gapdh,tnpo1,image07,ch1,4,0.3215,4632.377,231206_U2OS_gapdh_tnpo1_image07_ch1,-87
231206,U2OS,gapdh,tnpo1,image07,ch1,5,0.4287,4577.1626,231206_U2OS_gapdh_tnpo1_image07_ch1,-86
231206,U2OS,gapdh,tnpo1,image07,ch1,6,0.5359,4455.2046,231206_U2OS_gapdh_tnpo1_image07_ch1,-85
231206,U2OS,gapdh,tnpo1,image07,ch1,7,0.6431,4362.3794,231206_U2OS_gapdh_tnpo1_image07_ch1,-84
231206,U2OS,gapdh,tnpo1,image07,ch1,8,0.7503,4287.0527,231206_U2OS_gapdh_tnpo1_image07_ch1,-83
231206,U2OS,gapdh,tnpo1,image07,ch1,9,0.8574,4222.6333,231206_U2OS_gapdh_tnpo1_image07_ch1,-82
231206,U2OS,gapdh,tnpo1,image07,ch1,10,0.9646,4177.752,231206_U2OS_gapdh_tnpo1_image07_ch1,-81
231206,U2OS,gapdh,tnpo1,image07,ch1,11,1.0718,4166.4902,231206_U2OS_gapdh_tnpo1_image07_ch1,-80
231206,U2OS,gapdh,tnpo1,image07,ch1,12,1.179,4208.4116,231206_U2OS_gapdh_tnpo1_image07_ch1,-79
